scope,partition,test_type,pvim_item,status,owner,model
Partition Level,phy_cluster,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_mc-a0-26ww32a
Partition Level,phy_cluster,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_mc-a0-26ww32a
Partition Level,phy_cluster,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_mc-a0-26ww32a
Partition Level,phy_cluster,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_mc-a0-26ww32a
Partition Level,phy_cluster,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_mc-a0-26ww32a
Partition Level,parmioasf_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,FAIL,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,FAIL,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,FAIL,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_1,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_1,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_1,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_1,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmioasf_uio_1,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiocpc_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmiocpc_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmiocpc_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmiocpc_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmiocpc_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmiocxlrx_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxlrx_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxlrx_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxlrx_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxlrx_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxltx_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxltx_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxltx_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxltx_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiocxltx_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux_uio_1,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux_uio_1,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux_uio_1,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux_uio_1,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblprxfcrarbmux_uio_1,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblptx,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblptx,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblptx,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblptx,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblptx,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblptx_uio_1,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblptx_uio_1,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblptx_uio_1,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblptx_uio_1,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblptx_uio_1,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_1,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_1,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_1,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_1,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiofblpvnpipeac_uio_1,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiohap_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiohap_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiohap_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiohap_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiohap_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioiommu_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioiommu_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioiommu_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioiommu_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioiommu_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioitc_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioitc_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioitc_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioitc_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmioitc_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Bhanu Vattikuti,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Bhanu Vattikuti,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_0,ijtag_basic_tap_tests_user_defined,[NWP] TAP: tap tests user defined,PASS,Bhanu Vattikuti,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Bhanu Vattikuti,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Bhanu Vattikuti,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Bhanu Vattikuti,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_1,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_1,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_1,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_1,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiomisc_uio_1,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiootc_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiootc_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiootc_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiootc_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiootc_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6trcore_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6trcore_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6trcore_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6trcore_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6trcore_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6tridelldp_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6tridelldp_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6tridelldp_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6tridelldp_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6tridelldp_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttcore_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttcore_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttcore_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttcore_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttcore_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,FAIL,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Sebastian Porras,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_1,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_1,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_1,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_1,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiopcie6ttidecee_uio_1,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmiostaticmux_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Bhanu Vattikuti,nio_uio-a0-26ww31b
Partition Level,parmiostaticmux_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Bhanu Vattikuti,nio_uio-a0-26ww31b
Partition Level,parmiostaticmux_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,PASS,Maria Perez,nio_uio-a0-26ww31b
Partition Level,parmiostaticmux_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Maria Perez,nio_uio-a0-26ww31b
